fold,studyOrig,study,platform,id,condition,rating,rating2,rt,perc_acc,perc_accDR,politically_concordant,real,item_num,crt_acc,demrep,conservative,demrepParty,trump2016,age,gender,white,college,accimp
0,Pennycook Nature S3,B,MTurk,800572,0,0,0,5.63700008392334,0.395622879266739,0.36666667,0,0,827,0.857142857142857,0,0.25,,0,19,1,,0,1
0,Pennycook Nature S3,B,MTurk,800572,0,0,0,4.7189998626709,0.39393937587738,0.38717949,0,0,828,0.857142857142857,0,0.25,,0,19,1,,0,1
0,Pennycook Nature S3,B,MTurk,800572,0,0,0,4.15399980545044,0.151515141129494,0.10512821,0,0,829,0.857142857142857,0,0.25,,0,19,1,,0,1
0,Pennycook Nature S3,B,MTurk,800572,0,0,0,6.27099990844727,0.380471378564835,0.41282049,1,0,831,0.857142857142857,0,0.25,,0,19,1,,0,1
0,Pennycook Nature S3,B,MTurk,800572,0,0,0,5.78299999237061,0.373737365007401,0.3897436,1,0,832,0.857142857142857,0,0.25,,0,19,1,,0,1
0,Pennycook Nature S3,B,MTurk,800572,0,0,0,4.80600023269653,0.168350175023079,0.17948718,1,0,833,0.857142857142857,0,0.25,,0,19,1,,0,1
0,Pennycook Nature S3,B,MTurk,800572,0,0,0,5.17899990081787,0.226190492510796,0.23697917,1,0,834,0.857142857142857,0,0.25,,0,19,1,,0,1
0,Pennycook Nature S3,B,MTurk,800572,0,0,0,6.99200010299683,0.222222208976746,0.24358976,1,0,835,0.857142857142857,0,0.25,,0,19,1,,0,1
0,Pennycook Nature S3,B,MTurk,800572,0,0.2,0,8.87899971008301,0.430272102355957,0.47135416,1,0,836,0.857142857142857,0,0.25,,0,19,1,,0,1
0,Pennycook Nature S3,B,MTurk,800572,0,0,0,5.16900014877319,0.663194417953491,0.59119493,0,1,837,0.857142857142857,0,0.25,,0,19,1,,0,1
0,Pennycook Nature S3,B,MTurk,800572,0,0,0,4.62900018692017,0.494791656732559,0.52201253,0,1,838,0.857142857142857,0,0.25,,0,19,1,,0,1
0,Pennycook Nature S3,B,MTurk,800572,0,0,0,6.17399978637695,0.522569417953491,0.51257867,0,1,839,0.857142857142857,0,0.25,,0,19,1,,0,1
0,Pennycook Nature S3,B,MTurk,800572,0,0,0,5.1269998550415,0.595486104488373,0.60062891,0,1,840,0.857142857142857,0,0.25,,0,19,1,,0,1
0,Pennycook Nature S3,B,MTurk,800572,0,0,0,5.99100017547607,0.58159726858139,0.49371067,0,1,841,0.857142857142857,0,0.25,,0,19,1,,0,1
0,Pennycook Nature S3,B,MTurk,800572,0,0,0,4.56199979782105,0.602430582046509,0.5345912,1,1,843,0.857142857142857,0,0.25,,0,19,1,,0,1
0,Pennycook Nature S3,B,MTurk,800572,0,0,0,5.94099998474121,0.51909726858139,0.60377359,1,1,844,0.857142857142857,0,0.25,,0,19,1,,0,1
0,Pennycook Nature S3,B,MTurk,800572,0,0.2,0,7.45300006866455,0.588541686534882,0.66352201,1,1,845,0.857142857142857,0,0.25,,0,19,1,,0,1
0,Pennycook Nature S3,B,MTurk,800572,0,0,0,6.02299976348877,0.532986104488373,0.65094334,1,1,847,0.857142857142857,0,0.25,,0,19,1,,0,1
0,Pennycook Nature S3,B,MTurk,800572,0,0,0,8.83699989318848,0.666666686534882,0.73584908,1,1,848,0.857142857142857,0,0.25,,0,19,1,,0,1
0,Pennycook Nature S3,B,MTurk,800603,0,0,0,5.46299982070923,0.296296268701553,0.23333335,0,0,825,0.857142857142857,0,0.5,,0,46,1,,0,1
0,Pennycook Nature S3,B,MTurk,800603,0,0,0,6.57999992370606,0.395622879266739,0.36666667,0,0,827,0.857142857142857,0,0.5,,0,46,1,,0,1
0,Pennycook Nature S3,B,MTurk,800603,0,0,0,8.14500045776367,0.151515141129494,0.10512821,0,0,829,0.857142857142857,0,0.5,,0,46,1,,0,1
0,Pennycook Nature S3,B,MTurk,800603,0,0,0,7.1560001373291,0.233676984906197,0.17447917,0,0,830,0.857142857142857,0,0.5,,0,46,1,,0,1
0,Pennycook Nature S3,B,MTurk,800603,0,0,0,12.9770002365112,0.380471378564835,0.41282049,1,0,831,0.857142857142857,0,0.5,,0,46,1,,0,1
0,Pennycook Nature S3,B,MTurk,800603,0,0,0,8.16300010681152,0.168350175023079,0.17948718,1,0,833,0.857142857142857,0,0.5,,0,46,1,,0,1
0,Pennycook Nature S3,B,MTurk,800603,0,0,0,10.5030002593994,0.226190492510796,0.23697917,1,0,834,0.857142857142857,0,0.5,,0,46,1,,0,1
0,Pennycook Nature S3,B,MTurk,800603,0,0,0,11.1330003738403,0.222222208976746,0.24358976,1,0,835,0.857142857142857,0,0.5,,0,46,1,,0,1
0,Pennycook Nature S3,B,MTurk,800603,0,0,0,10.3369998931885,0.430272102355957,0.47135416,1,0,836,0.857142857142857,0,0.5,,0,46,1,,0,1
0,Pennycook Nature S3,B,MTurk,800603,0,0.40000001,0,12.2110004425049,0.663194417953491,0.59119493,0,1,837,0.857142857142857,0,0.5,,0,46,1,,0,1
0,Pennycook Nature S3,B,MTurk,800603,0,0.2,0,10.3950004577637,0.494791656732559,0.52201253,0,1,838,0.857142857142857,0,0.5,,0,46,1,,0,1
0,Pennycook Nature S3,B,MTurk,800603,0,0.2,0,11.4270000457764,0.522569417953491,0.51257867,0,1,839,0.857142857142857,0,0.5,,0,46,1,,0,1
0,Pennycook Nature S3,B,MTurk,800603,0,0.60000002,1,8.5600004196167,0.595486104488373,0.60062891,0,1,840,0.857142857142857,0,0.5,,0,46,1,,0,1
0,Pennycook Nature S3,B,MTurk,800603,0,0,0,5.70300006866455,0.58159726858139,0.49371067,0,1,841,0.857142857142857,0,0.5,,0,46,1,,0,1
0,Pennycook Nature S3,B,MTurk,800603,0,0.40000001,0,9.41800022125244,0.59375,0.5408805,0,1,842,0.857142857142857,0,0.5,,0,46,1,,0,1
0,Pennycook Nature S3,B,MTurk,800603,0,0,0,14.5830001831055,0.602430582046509,0.5345912,1,1,843,0.857142857142857,0,0.5,,0,46,1,,0,1
0,Pennycook Nature S3,B,MTurk,800603,0,0,0,6.05200004577637,0.51909726858139,0.60377359,1,1,844,0.857142857142857,0,0.5,,0,46,1,,0,1
0,Pennycook Nature S3,B,MTurk,800603,0,0,0,6.19399976730347,0.588541686534882,0.66352201,1,1,845,0.857142857142857,0,0.5,,0,46,1,,0,1
0,Pennycook Nature S3,B,MTurk,800603,0,0,0,7.85599994659424,0.618055582046509,0.6446541,1,1,846,0.857142857142857,0,0.5,,0,46,1,,0,1
0,Pennycook Nature S3,B,MTurk,800603,0,0,0,5.89599990844727,0.532986104488373,0.65094334,1,1,847,0.857142857142857,0,0.5,,0,46,1,,0,1
0,Pennycook Nature S3,B,MTurk,800603,0,0,0,11.6160001754761,0.666666686534882,0.73584908,1,1,848,0.857142857142857,0,0.5,,0,46,1,,0,1
0,Pennycook Nature S3,B,MTurk,800608,0,0,0,6.83699989318848,0.296296268701553,0.23333335,0,0,825,0.714285714285714,0,0.125,0,0,27,2,,0,0.75
0,Pennycook Nature S3,B,MTurk,800608,0,0,0,4.43400001525879,0.156565666198731,0.15641026,0,0,826,0.714285714285714,0,0.125,0,0,27,2,,0,0.75
0,Pennycook Nature S3,B,MTurk,800608,0,0,0,6.29500007629395,0.395622879266739,0.36666667,0,0,827,0.714285714285714,0,0.125,0,0,27,2,,0,0.75
0,Pennycook Nature S3,B,MTurk,800608,0,0.2,0,11.5170001983643,0.39393937587738,0.38717949,0,0,828,0.714285714285714,0,0.125,0,0,27,2,,0,0.75
0,Pennycook Nature S3,B,MTurk,800608,0,0,0,5.43300008773804,0.151515141129494,0.10512821,0,0,829,0.714285714285714,0,0.125,0,0,27,2,,0,0.75
0,Pennycook Nature S3,B,MTurk,800608,0,0,0,6.51000022888184,0.233676984906197,0.17447917,0,0,830,0.714285714285714,0,0.125,0,0,27,2,,0,0.75
0,Pennycook Nature S3,B,MTurk,800608,0,0,0,12.625,0.380471378564835,0.41282049,1,0,831,0.714285714285714,0,0.125,0,0,27,2,,0,0.75
0,Pennycook Nature S3,B,MTurk,800608,0,0,0,10.831000328064,0.373737365007401,0.3897436,1,0,832,0.714285714285714,0,0.125,0,0,27,2,,0,0.75
0,Pennycook Nature S3,B,MTurk,800608,0,0,0,6.11499977111816,0.226190492510796,0.23697917,1,0,834,0.714285714285714,0,0.125,0,0,27,2,,0,0.75
0,Pennycook Nature S3,B,MTurk,800608,0,0.2,0,9.01799964904785,0.222222208976746,0.24358976,1,0,835,0.714285714285714,0,0.125,0,0,27,2,,0,0.75
0,Pennycook Nature S3,B,MTurk,800608,0,0,0,4.54899978637695,0.430272102355957,0.47135416,1,0,836,0.714285714285714,0,0.125,0,0,27,2,,0,0.75
0,Pennycook Nature S3,B,MTurk,800608,0,0,0,9.97799968719482,0.663194417953491,0.59119493,0,1,837,0.714285714285714,0,0.125,0,0,27,2,,0,0.75
0,Pennycook Nature S3,B,MTurk,800608,0,0,0,5.95699977874756,0.494791656732559,0.52201253,0,1,838,0.714285714285714,0,0.125,0,0,27,2,,0,0.75
0,Pennycook Nature S3,B,MTurk,800608,0,0,0,5.96500015258789,0.522569417953491,0.51257867,0,1,839,0.714285714285714,0,0.125,0,0,27,2,,0,0.75
0,Pennycook Nature S3,B,MTurk,800608,0,0.2,0,9.47299957275391,0.595486104488373,0.60062891,0,1,840,0.714285714285714,0,0.125,0,0,27,2,,0,0.75
0,Pennycook Nature S3,B,MTurk,800608,0,0,0,8.96399974822998,0.58159726858139,0.49371067,0,1,841,0.714285714285714,0,0.125,0,0,27,2,,0,0.75
0,Pennycook Nature S3,B,MTurk,800608,0,0,0,5.53800010681152,0.59375,0.5408805,0,1,842,0.714285714285714,0,0.125,0,0,27,2,,0,0.75
0,Pennycook Nature S3,B,MTurk,800608,0,0,0,7.16099977493286,0.602430582046509,0.5345912,1,1,843,0.714285714285714,0,0.125,0,0,27,2,,0,0.75
0,Pennycook Nature S3,B,MTurk,800608,0,0.40000001,0,10.5290002822876,0.51909726858139,0.60377359,1,1,844,0.714285714285714,0,0.125,0,0,27,2,,0,0.75
0,Pennycook Nature S3,B,MTurk,800608,0,0,0,5.06599998474121,0.588541686534882,0.66352201,1,1,845,0.714285714285714,0,0.125,0,0,27,2,,0,0.75
0,Pennycook Nature S3,B,MTurk,800608,0,0,0,7.21600008010864,0.618055582046509,0.6446541,1,1,846,0.714285714285714,0,0.125,0,0,27,2,,0,0.75
0,Pennycook Nature S3,B,MTurk,800608,0,0.60000002,1,7.77400016784668,0.532986104488373,0.65094334,1,1,847,0.714285714285714,0,0.125,0,0,27,2,,0,0.75
0,Pennycook Nature S3,B,MTurk,800608,0,0,0,7.16699981689453,0.666666686534882,0.73584908,1,1,848,0.714285714285714,0,0.125,0,0,27,2,,0,0.75
0,Pennycook Nature S3,B,MTurk,800615,0,0,0,8.90999984741211,0.156565666198731,0.15641026,0,0,826,0.571428571428571,0,0.375,,0,30,1,,1,1
0,Pennycook Nature S3,B,MTurk,800615,0,0,0,13.4259996414185,0.395622879266739,0.36666667,0,0,827,0.571428571428571,0,0.375,,0,30,1,,1,1
0,Pennycook Nature S3,B,MTurk,800615,0,0.40000001,0,22.5179996490479,0.39393937587738,0.38717949,0,0,828,0.571428571428571,0,0.375,,0,30,1,,1,1
0,Pennycook Nature S3,B,MTurk,800615,0,0,0,12.9280004501343,0.151515141129494,0.10512821,0,0,829,0.571428571428571,0,0.375,,0,30,1,,1,1
0,Pennycook Nature S3,B,MTurk,800615,0,0,0,14.2589998245239,0.233676984906197,0.17447917,0,0,830,0.571428571428571,0,0.375,,0,30,1,,1,1
0,Pennycook Nature S3,B,MTurk,800615,0,0,0,27.3080005645752,0.380471378564835,0.41282049,1,0,831,0.571428571428571,0,0.375,,0,30,1,,1,1
0,Pennycook Nature S3,B,MTurk,800615,0,0,0,23.8279991149902,0.168350175023079,0.17948718,1,0,833,0.571428571428571,0,0.375,,0,30,1,,1,1
0,Pennycook Nature S3,B,MTurk,800615,0,0,0,11.1879997253418,0.226190492510796,0.23697917,1,0,834,0.571428571428571,0,0.375,,0,30,1,,1,1
0,Pennycook Nature S3,B,MTurk,800615,0,0,0,20.3560009002686,0.222222208976746,0.24358976,1,0,835,0.571428571428571,0,0.375,,0,30,1,,1,1
0,Pennycook Nature S3,B,MTurk,800615,0,0,0,19.1450004577637,0.430272102355957,0.47135416,1,0,836,0.571428571428571,0,0.375,,0,30,1,,1,1
0,Pennycook Nature S3,B,MTurk,800615,0,0.60000002,1,17.8810005187988,0.663194417953491,0.59119493,0,1,837,0.571428571428571,0,0.375,,0,30,1,,1,1
0,Pennycook Nature S3,B,MTurk,800615,0,0,0,9.05900001525879,0.494791656732559,0.52201253,0,1,838,0.571428571428571,0,0.375,,0,30,1,,1,1
0,Pennycook Nature S3,B,MTurk,800615,0,0.60000002,1,13.4829998016357,0.522569417953491,0.51257867,0,1,839,0.571428571428571,0,0.375,,0,30,1,,1,1
0,Pennycook Nature S3,B,MTurk,800615,0,0,0,22.5839996337891,0.595486104488373,0.60062891,0,1,840,0.571428571428571,0,0.375,,0,30,1,,1,1
0,Pennycook Nature S3,B,MTurk,800615,0,0.80000001,1,16.6520004272461,0.58159726858139,0.49371067,0,1,841,0.571428571428571,0,0.375,,0,30,1,,1,1
0,Pennycook Nature S3,B,MTurk,800615,0,0.80000001,1,13.0760002136231,0.59375,0.5408805,0,1,842,0.571428571428571,0,0.375,,0,30,1,,1,1
0,Pennycook Nature S3,B,MTurk,800615,0,0,0,15.503999710083,0.51909726858139,0.60377359,1,1,844,0.571428571428571,0,0.375,,0,30,1,,1,1
0,Pennycook Nature S3,B,MTurk,800615,0,0.40000001,0,15.5539999008179,0.588541686534882,0.66352201,1,1,845,0.571428571428571,0,0.375,,0,30,1,,1,1
0,Pennycook Nature S3,B,MTurk,800615,0,0.80000001,1,13.4270000457764,0.618055582046509,0.6446541,1,1,846,0.571428571428571,0,0.375,,0,30,1,,1,1
0,Pennycook Nature S3,B,MTurk,800615,0,0.60000002,1,19.4529991149902,0.532986104488373,0.65094334,1,1,847,0.571428571428571,0,0.375,,0,30,1,,1,1
0,Pennycook Nature S3,B,MTurk,800619,0,1,1,24.3390007019043,0.296296268701553,0.41919193,1,0,825,0.571428571428571,1,0.625,1,1,55,1,,1,0.75
0,Pennycook Nature S3,B,MTurk,800619,0,0.2,0,9.66399955749512,0.156565666198731,0.14646465,1,0,826,0.571428571428571,1,0.625,1,1,55,1,,1,0.75
0,Pennycook Nature S3,B,MTurk,800619,0,1,1,8.08699989318848,0.395622879266739,0.44949496,1,0,827,0.571428571428571,1,0.625,1,1,55,1,,1,0.75
0,Pennycook Nature S3,B,MTurk,800619,0,0.60000002,1,8.33100032806397,0.39393937587738,0.40909091,1,0,828,0.571428571428571,1,0.625,1,1,55,1,,1,0.75
0,Pennycook Nature S3,B,MTurk,800619,0,0.40000001,0,9.08699989318848,0.151515141129494,0.23232324,1,0,829,0.571428571428571,1,0.625,1,1,55,1,,1,0.75
0,Pennycook Nature S3,B,MTurk,800619,0,0.2,0,15.4029998779297,0.233676984906197,0.34375,1,0,830,0.571428571428571,1,0.625,1,1,55,1,,1,0.75
0,Pennycook Nature S3,B,MTurk,800619,0,0.40000001,0,8.69099998474121,0.380471378564835,0.31313133,0,0,831,0.571428571428571,1,0.625,1,1,55,1,,1,0.75
0,Pennycook Nature S3,B,MTurk,800619,0,0.80000001,1,22.57200050354,0.373737365007401,0.33838382,0,0,832,0.571428571428571,1,0.625,1,1,55,1,,1,0.75
0,Pennycook Nature S3,B,MTurk,800619,0,0,0,14.1789999008179,0.168350175023079,0.14141415,0,0,833,0.571428571428571,1,0.625,1,1,55,1,,1,0.75
0,Pennycook Nature S3,B,MTurk,800619,0,0,0,5.84899997711182,0.226190492510796,0.1969697,0,0,834,0.571428571428571,1,0.625,1,1,55,1,,1,0.75
0,Pennycook Nature S3,B,MTurk,800619,0,0,0,18.9500007629395,0.222222208976746,0.17676766,0,0,835,0.571428571428571,1,0.625,1,1,55,1,,1,0.75
0,Pennycook Nature S3,B,MTurk,800619,0,0.40000001,0,19.8850002288818,0.430272102355957,0.34848484,0,0,836,0.571428571428571,1,0.625,1,1,55,1,,1,0.75
0,Pennycook Nature S3,B,MTurk,800619,0,0.80000001,1,8.07299995422363,0.663194417953491,0.74603176,1,1,837,0.571428571428571,1,0.625,1,1,55,1,,1,0.75
0,Pennycook Nature S3,B,MTurk,800619,0,0.40000001,0,13.2170000076294,0.494791656732559,0.46031746,1,1,838,0.571428571428571,1,0.625,1,1,55,1,,1,0.75
0,Pennycook Nature S3,B,MTurk,800619,0,0.40000001,0,13.2290000915527,0.522569417953491,0.53571433,1,1,839,0.571428571428571,1,0.625,1,1,55,1,,1,0.75
0,Pennycook Nature S3,B,MTurk,800619,0,0.60000002,1,7.30200004577637,0.595486104488373,0.59126979,1,1,840,0.571428571428571,1,0.625,1,1,55,1,,1,0.75
0,Pennycook Nature S3,B,MTurk,800619,0,0.40000001,0,8.98799991607666,0.58159726858139,0.69444442,1,1,841,0.571428571428571,1,0.625,1,1,55,1,,1,0.75
0,Pennycook Nature S3,B,MTurk,800619,0,0.80000001,1,26.8640003204346,0.59375,0.66269845,1,1,842,0.571428571428571,1,0.625,1,1,55,1,,1,0.75
0,Pennycook Nature S3,B,MTurk,800619,0,0.2,0,15.9689998626709,0.602430582046509,0.69047618,0,1,843,0.571428571428571,1,0.625,1,1,55,1,,1,0.75
0,Pennycook Nature S3,B,MTurk,800619,0,0.60000002,1,17.1730003356934,0.51909726858139,0.41666666,0,1,844,0.571428571428571,1,0.625,1,1,55,1,,1,0.75
0,Pennycook Nature S3,B,MTurk,800619,0,0.40000001,0,15.6429996490479,0.588541686534882,0.49603176,0,1,845,0.571428571428571,1,0.625,1,1,55,1,,1,0.75
0,Pennycook Nature S3,B,MTurk,800619,0,0.2,0,12.0659999847412,0.618055582046509,0.58730155,0,1,846,0.571428571428571,1,0.625,1,1,55,1,,1,0.75
0,Pennycook Nature S3,B,MTurk,800619,0,0.80000001,1,6.07999992370606,0.532986104488373,0.38492063,0,1,847,0.571428571428571,1,0.625,1,1,55,1,,1,0.75
0,Pennycook Nature S3,B,MTurk,800619,0,0.2,0,9.05000019073486,0.666666686534882,0.57142854,0,1,848,0.571428571428571,1,0.625,1,1,55,1,,1,0.75
0,Pennycook Nature S3,B,MTurk,800620,0,0,0,7.58300018310547,0.296296268701553,0.23333335,0,0,825,0.714285714285714,0,0.25,,0,22,1,,0,1
0,Pennycook Nature S3,B,MTurk,800620,0,0,0,11.9650001525879,0.156565666198731,0.15641026,0,0,826,0.714285714285714,0,0.25,,0,22,1,,0,1
0,Pennycook Nature S3,B,MTurk,800620,0,0,0,6.51200008392334,0.395622879266739,0.36666667,0,0,827,0.714285714285714,0,0.25,,0,22,1,,0,1
0,Pennycook Nature S3,B,MTurk,800620,0,0,0,6.23400020599365,0.39393937587738,0.38717949,0,0,828,0.714285714285714,0,0.25,,0,22,1,,0,1
0,Pennycook Nature S3,B,MTurk,800620,0,0,0,7.21299982070923,0.151515141129494,0.10512821,0,0,829,0.714285714285714,0,0.25,,0,22,1,,0,1
0,Pennycook Nature S3,B,MTurk,800620,0,0,0,11.5830001831055,0.233676984906197,0.17447917,0,0,830,0.714285714285714,0,0.25,,0,22,1,,0,1
0,Pennycook Nature S3,B,MTurk,800620,0,0.60000002,1,10.0550003051758,0.380471378564835,0.41282049,1,0,831,0.714285714285714,0,0.25,,0,22,1,,0,1
0,Pennycook Nature S3,B,MTurk,800620,0,0.80000001,1,16.5809993743897,0.373737365007401,0.3897436,1,0,832,0.714285714285714,0,0.25,,0,22,1,,0,1
0,Pennycook Nature S3,B,MTurk,800620,0,0,0,11.8690004348755,0.168350175023079,0.17948718,1,0,833,0.714285714285714,0,0.25,,0,22,1,,0,1
0,Pennycook Nature S3,B,MTurk,800620,0,0,0,5.66200017929077,0.226190492510796,0.23697917,1,0,834,0.714285714285714,0,0.25,,0,22,1,,0,1
0,Pennycook Nature S3,B,MTurk,800620,0,0,0,10.9840002059937,0.430272102355957,0.47135416,1,0,836,0.714285714285714,0,0.25,,0,22,1,,0,1
0,Pennycook Nature S3,B,MTurk,800620,0,0,0,8.91399955749512,0.663194417953491,0.59119493,0,1,837,0.714285714285714,0,0.25,,0,22,1,,0,1
0,Pennycook Nature S3,B,MTurk,800620,0,0,0,6.27099990844727,0.494791656732559,0.52201253,0,1,838,0.714285714285714,0,0.25,,0,22,1,,0,1
0,Pennycook Nature S3,B,MTurk,800620,0,0,0,5.99300003051758,0.522569417953491,0.51257867,0,1,839,0.714285714285714,0,0.25,,0,22,1,,0,1
0,Pennycook Nature S3,B,MTurk,800620,0,0,0,6.02199983596802,0.595486104488373,0.60062891,0,1,840,0.714285714285714,0,0.25,,0,22,1,,0,1
0,Pennycook Nature S3,B,MTurk,800620,0,0,0,5.04300022125244,0.58159726858139,0.49371067,0,1,841,0.714285714285714,0,0.25,,0,22,1,,0,1
0,Pennycook Nature S3,B,MTurk,800620,0,0,0,5.4850001335144,0.59375,0.5408805,0,1,842,0.714285714285714,0,0.25,,0,22,1,,0,1
0,Pennycook Nature S3,B,MTurk,800620,0,0.2,0,8.69799995422363,0.602430582046509,0.5345912,1,1,843,0.714285714285714,0,0.25,,0,22,1,,0,1
0,Pennycook Nature S3,B,MTurk,800620,0,0.60000002,1,8.9350004196167,0.51909726858139,0.60377359,1,1,844,0.714285714285714,0,0.25,,0,22,1,,0,1
0,Pennycook Nature S3,B,MTurk,800620,0,0.2,0,11.8369998931885,0.588541686534882,0.66352201,1,1,845,0.714285714285714,0,0.25,,0,22,1,,0,1
0,Pennycook Nature S3,B,MTurk,800620,0,0.60000002,1,9.71700000762939,0.618055582046509,0.6446541,1,1,846,0.714285714285714,0,0.25,,0,22,1,,0,1
0,Pennycook Nature S3,B,MTurk,800620,0,0.60000002,1,8.87100028991699,0.532986104488373,0.65094334,1,1,847,0.714285714285714,0,0.25,,0,22,1,,0,1
0,Pennycook Nature S3,B,MTurk,800620,0,0,0,7.76700019836426,0.666666686534882,0.73584908,1,1,848,0.714285714285714,0,0.25,,0,22,1,,0,1
0,Pennycook Nature S3,B,MTurk,800624,0,0,0,6.98699998855591,0.296296268701553,0.23333335,0,0,825,0.285714285714286,0,0.5,,0,25,2,,0,0
0,Pennycook Nature S3,B,MTurk,800624,0,0,0,5.1269998550415,0.156565666198731,0.15641026,0,0,826,0.285714285714286,0,0.5,,0,25,2,,0,0
0,Pennycook Nature S3,B,MTurk,800624,0,0.2,0,8.07699966430664,0.395622879266739,0.36666667,0,0,827,0.285714285714286,0,0.5,,0,25,2,,0,0
0,Pennycook Nature S3,B,MTurk,800624,0,0,0,5.00099992752075,0.39393937587738,0.38717949,0,0,828,0.285714285714286,0,0.5,,0,25,2,,0,0
0,Pennycook Nature S3,B,MTurk,800624,0,0.40000001,0,7.21199989318848,0.151515141129494,0.10512821,0,0,829,0.285714285714286,0,0.5,,0,25,2,,0,0
0,Pennycook Nature S3,B,MTurk,800624,0,0,0,6.73699998855591,0.233676984906197,0.17447917,0,0,830,0.285714285714286,0,0.5,,0,25,2,,0,0
0,Pennycook Nature S3,B,MTurk,800624,0,0.2,0,7.60699987411499,0.380471378564835,0.41282049,1,0,831,0.285714285714286,0,0.5,,0,25,2,,0,0
0,Pennycook Nature S3,B,MTurk,800624,0,0.2,0,3.83400011062622,0.373737365007401,0.3897436,1,0,832,0.285714285714286,0,0.5,,0,25,2,,0,0
0,Pennycook Nature S3,B,MTurk,800624,0,0,0,4.87799978256226,0.168350175023079,0.17948718,1,0,833,0.285714285714286,0,0.5,,0,25,2,,0,0
0,Pennycook Nature S3,B,MTurk,800624,0,0,0,6.2039999961853,0.222222208976746,0.24358976,1,0,835,0.285714285714286,0,0.5,,0,25,2,,0,0
0,Pennycook Nature S3,B,MTurk,800624,0,0,0,6.73000001907349,0.430272102355957,0.47135416,1,0,836,0.285714285714286,0,0.5,,0,25,2,,0,0
0,Pennycook Nature S3,B,MTurk,800624,0,0.2,0,12.1389999389648,0.663194417953491,0.59119493,0,1,837,0.285714285714286,0,0.5,,0,25,2,,0,0
0,Pennycook Nature S3,B,MTurk,800624,0,0.60000002,1,7.43800020217896,0.494791656732559,0.52201253,0,1,838,0.285714285714286,0,0.5,,0,25,2,,0,0
0,Pennycook Nature S3,B,MTurk,800624,0,0.2,0,3.74799990653992,0.522569417953491,0.51257867,0,1,839,0.285714285714286,0,0.5,,0,25,2,,0,0
0,Pennycook Nature S3,B,MTurk,800624,0,0.40000001,0,6.18200016021729,0.595486104488373,0.60062891,0,1,840,0.285714285714286,0,0.5,,0,25,2,,0,0
0,Pennycook Nature S3,B,MTurk,800624,0,0.40000001,0,7.17500019073486,0.58159726858139,0.49371067,0,1,841,0.285714285714286,0,0.5,,0,25,2,,0,0
0,Pennycook Nature S3,B,MTurk,800624,0,0.40000001,0,13.954999923706,0.59375,0.5408805,0,1,842,0.285714285714286,0,0.5,,0,25,2,,0,0
0,Pennycook Nature S3,B,MTurk,800624,0,0,0,7.13299989700317,0.602430582046509,0.5345912,1,1,843,0.285714285714286,0,0.5,,0,25,2,,0,0
0,Pennycook Nature S3,B,MTurk,800624,0,0,0,5.0479998588562,0.51909726858139,0.60377359,1,1,844,0.285714285714286,0,0.5,,0,25,2,,0,0
0,Pennycook Nature S3,B,MTurk,800624,0,0.40000001,0,10.1450004577637,0.588541686534882,0.66352201,1,1,845,0.285714285714286,0,0.5,,0,25,2,,0,0
0,Pennycook Nature S3,B,MTurk,800624,0,0,0,5.61800003051758,0.532986104488373,0.65094334,1,1,847,0.285714285714286,0,0.5,,0,25,2,,0,0
0,Pennycook Nature S3,B,MTurk,800624,0,0.80000001,1,11.2040004730225,0.666666686534882,0.73584908,1,1,848,0.285714285714286,0,0.5,,0,25,2,,0,0
0,Pennycook Nature S3,B,MTurk,800638,0,0.40000001,0,5.07800006866455,0.156565666198731,0.15641026,0,0,826,0.428571428571428,0,0.25,0,0,28,2,,0,0.75
0,Pennycook Nature S3,B,MTurk,800638,0,0.80000001,1,8.52799987792969,0.395622879266739,0.36666667,0,0,827,0.428571428571428,0,0.25,0,0,28,2,,0,0.75
0,Pennycook Nature S3,B,MTurk,800638,0,0.40000001,0,5.28599977493286,0.39393937587738,0.38717949,0,0,828,0.428571428571428,0,0.25,0,0,28,2,,0,0.75
0,Pennycook Nature S3,B,MTurk,800638,0,0.40000001,0,5.32100009918213,0.151515141129494,0.10512821,0,0,829,0.428571428571428,0,0.25,0,0,28,2,,0,0.75
0,Pennycook Nature S3,B,MTurk,800638,0,0.40000001,0,12.6940002441406,0.233676984906197,0.17447917,0,0,830,0.428571428571428,0,0.25,0,0,28,2,,0,0.75
0,Pennycook Nature S3,B,MTurk,800638,0,0.40000001,0,7.33400011062622,0.380471378564835,0.41282049,1,0,831,0.428571428571428,0,0.25,0,0,28,2,,0,0.75
0,Pennycook Nature S3,B,MTurk,800638,0,0.40000001,0,6.7810001373291,0.373737365007401,0.3897436,1,0,832,0.428571428571428,0,0.25,0,0,28,2,,0,0.75
0,Pennycook Nature S3,B,MTurk,800638,0,0.2,0,6.62400007247925,0.168350175023079,0.17948718,1,0,833,0.428571428571428,0,0.25,0,0,28,2,,0,0.75
0,Pennycook Nature S3,B,MTurk,800638,0,0.60000002,1,11.5019998550415,0.226190492510796,0.23697917,1,0,834,0.428571428571428,0,0.25,0,0,28,2,,0,0.75
0,Pennycook Nature S3,B,MTurk,800638,0,1,1,10.0179996490479,0.222222208976746,0.24358976,1,0,835,0.428571428571428,0,0.25,0,0,28,2,,0,0.75
